n_train,num_eigs,min_eig,max_eig,mean_eig,median_eig,std_eig,trace,top_eigenvalue,R1,effective_rank
10,50,1.9006792234577478e-10,22.606165684280974,0.7395118984987497,6.069767494010002e-05,3.526535596166238,36.97559492493748,22.606165684280974,0.6113807155820684,2.5314771868674764
20,50,3.39807658970452e-11,14.627869123067136,0.4304348021887283,1.079103341757188e-05,2.1359924434989956,21.521740109436415,14.627869123067136,0.6796787364165505,2.5268586682279564
30,50,3.622235696864856e-12,5.209244651495217,0.20892370897330145,1.007271531672605e-07,0.9146936526938275,10.446185448665073,5.209244651495217,0.49867434166228697,2.6956375634961067
40,50,6.223339489890686e-13,4.389361228065001,0.20061163044064168,1.1483003621902504e-07,0.8400455345141384,10.030581522032083,4.389361228065001,0.4375978818799097,2.931662456352291
50,50,2.7535538220492783e-14,4.552319146552497,0.19256129692816665,2.8172609253776274e-08,0.7875854196154852,9.628064846408332,4.552319146552497,0.4728176657691188,3.094401551114891
60,50,2.629476440687197e-13,3.705299623116853,0.18391334373593168,1.6069437468853178e-08,0.6821500813271718,9.195667186796584,3.705299623116853,0.40293972670488054,3.801050318003853
70,50,5.382939417997265e-14,1.9906438944542646,0.11185808530768357,3.4157587368470464e-09,0.4121443647350578,5.5929042653841785,1.9906438944542646,0.35592311257227044,3.6831343204097524
80,50,9.818317462925285e-15,3.8487584216478554,0.13618782168082552,3.580467515041319e-09,0.6439676303482962,6.809391084041276,3.8487584216478554,0.5652133023564968,2.3422020344207812
90,50,4.168549794056869e-15,3.4380975717615176,0.1347852382874492,1.1692572998089255e-09,0.5459513001021643,6.73926191437246,3.4380975717615176,0.5101593639548676,3.345290513727788
100,50,-3.4385332453053376e-17,1.974615508645096,0.092255105640858,7.071541920560103e-11,0.35469259105279766,4.6127552820429,1.974615508645096,0.42807723104933004,3.48421567693194
125,50,2.1583744365286984e-15,2.0905162473675394,0.09958869023345106,4.6118961588259993e-10,0.37649974058156915,4.979434511672553,2.0905162473675394,0.41983005147814495,3.6341462785239353
150,50,3.630981336523178e-16,2.831112269815599,0.09783005326118674,1.2098191260160686e-11,0.43308138549839953,4.891502663059337,2.831112269815599,0.5787817087775866,2.942166696369656
175,50,5.040608859410067e-16,1.827226329768089,0.0872990869993507,2.237904261385113e-11,0.31453124716584796,4.364954349967535,1.827226329768089,0.41861293000273403,4.108874137685756
200,50,5.101716799984018e-17,1.5427032265696314,0.07184402713526251,1.535930785574862e-11,0.2821410943404056,3.5922013567631255,1.5427032265696314,0.4294590067077243,3.3732622496817695
250,50,-4.464481402757825e-17,1.3168233407951264,0.060336326582187176,2.921502756327558e-14,0.2445329139182606,3.016816329109359,1.3168233407951264,0.43649436927566826,3.202122815896594
300,50,-6.509448173025957e-17,1.5160845527299767,0.05718342260313911,2.61435686052292e-14,0.24848057676258942,2.859171130156956,1.5160845527299767,0.5302531690877664,2.7284483787803833
400,50,-3.826979451633236e-17,0.9396597761010624,0.03507335321252896,1.3838469186616241e-14,0.1722815240963519,1.753667660626448,0.9396597761010624,0.5358254572393697,1.9950073515707032
500,50,-3.0541431391682e-17,1.0025238425707268,0.03413024896325895,5.1009891235222105e-15,0.1548824828232935,1.7065124481629474,1.0025238425707268,0.5874693991537764,2.6108854657456226
750,50,-9.503709531516907e-17,0.6985854555955575,0.023944722160626736,3.555853670999081e-17,0.11899635487699055,1.1972361080313367,0.6985854555955575,0.5834984853106958,1.9721763503733403
1000,50,2.1635436529864927e-17,0.4025155710060422,0.0086959618018972,8.385064060966798e-12,0.05644111217587676,0.43479809009486003,0.4025155710060422,0.9257528498301941,1.3027660114795385
1250,50,-2.5131256920766727e-17,0.5208668945404618,0.011512112180331055,1.5578496298836715e-15,0.07316722617171274,0.5756056090165528,0.5208668945404618,0.9049023956357644,1.36914748545963
1500,50,-2.6900428748184357e-18,0.6384995485686376,0.014606102403837744,7.06864988979656e-14,0.0900491806221523,0.7303051201918872,0.6384995485686376,0.8742914857297895,1.4596133124619795
1750,50,2.7206797428315614e-17,0.4932255143095412,0.009864510440077362,6.114719297782698e-12,0.06905157198135198,0.4932255220038681,0.4932255143095412,0.9999999843999823,1.0000003309203738
2000,50,-5.95240566097928e-17,0.3639704247673344,0.007279408861623058,1.7664303602764654e-17,0.050955859415101674,0.3639704430811529,0.3639704247673344,0.999999949683226,1.0000009047052063
2500,50,-7.947425467410507e-17,0.47572814944641434,0.009514562988928584,9.032694365407112e-18,0.06660194092249797,0.47572814944642916,0.47572814944641434,0.9999999999999688,1.0
5000,50,-7.794348556436628e-17,0.19415398474293788,0.0038830796948587576,1.1826548464584721e-19,0.027181557864011305,0.19415398474293788,0.19415398474293788,1.0,1.0
