run_name,experiment_number,alpha,seed,n_train,n_population,train_loss,population_risk,bayes_population_risk,empirical_bayes_risk,weight_norm,trace_s,top_eigenvalue,R1
experiment_1_20260308-031051,1,0.5,0,1250,5000,0.8636490401919473,0.8670748112632848,0.65,0.6511502881237284,0.7818075768954246,0.7818075768954247,0.12426506984103788,0.15894584999354605
experiment_2_20260308-031100,2,1.0,0,2500,5000,0.8618793339583033,0.8624411213565895,0.65,0.6501232231742079,0.6653749700844626,0.6653749700844624,0.08353910337447458,0.12555191753586728
experiment_3_20260308-031117,3,2.0,0,5000,5000,0.8586668836736578,0.8600694376464136,0.65,0.6470999483655112,0.6049659437028014,0.6049659437028013,0.07887101680989625,0.13037265590051597
experiment_4_20260308-031148,4,3.0,0,7500,5000,0.8613586156759769,0.8620546688022681,0.65,0.6485816468171962,0.5474046663083447,0.5474046663083445,0.07277132423606472,0.132938808736924
experiment_5_20260308-031230,5,5.0,0,12500,5000,0.8634702533738945,0.8616903101511347,0.65,0.6496383140228913,0.5102462185138228,0.5102462185138229,0.04361510187568149,0.08547854015012153
