alpha,seed,n_train,n_population,train_loss,population_risk,bayes_population_risk,empirical_bayes_risk,generalization_gap,excess_population_risk,ridge_train_loss,ridge_population_risk,ridge_generalization_gap,ridge_excess_population_risk,pca_train_loss,pca_population_risk,pca_generalization_gap,pca_excess_population_risk,pca_n_components,runtime_seconds,runtime_per_step_seconds,initial_objective,final_objective,best_objective,objective_reduction,initial_train_loss_history,final_train_loss_history,best_train_loss_history,train_loss_reduction,weight_norm,trace_s,top_eigenvalue,min_eigenvalue,R1,effective_rank,datetime
,42,10,5000,1.062897909186309,1.2480286968993788,1.0,0.9990834579902719,0.18513078771306968,0.2480286968993788,,,,,,,,,,35.52060622163117,0.007104121244326234,1.1051163088061393,1.0660320004859787,1.0660320004859787,0.03908430832016063,1.1038707277261495,1.062897909186309,1.062897909186309,0.04097281853984036,3.134089127212988,3.134089127212989,2.0957834127013264,2.4240490736922233e-14,0.6687057475500122,1.9720404913537437,20260331-200319
,42,20,5000,1.1466667263243469,1.2777512525938641,1.0,0.9994596190579373,0.13108452626951728,0.27775125259386413,,,,,,,,,,36.201717380434275,0.007240343476086855,1.1975127227430595,1.1523664910597686,1.1523664910597686,0.045146231683290905,1.196372896444164,1.1466667263243469,1.1466667263243469,0.04970617011981715,5.699763289937461,5.699763289937459,3.6602676608820226,2.9848124531477984e-15,0.6421788896644135,2.411609461153053,20260331-200319
,42,30,5000,1.1467936628231488,1.2791204267291962,1.0,0.9996321283783769,0.13232676390604747,0.27912042672919624,,,,,,,,,,36.76521433889866,0.0073530428677797315,1.1951204367056543,1.1554543934402788,1.1554543934402788,0.039666043265375484,1.1939694894667203,1.1467936628231488,1.1467926587704957,0.04717582664357156,8.66073046217532,8.660730462175316,4.123149818351104,4.939774096701702e-15,0.4760741413623778,3.5680908397126023,20260331-200335
,42,40,5000,1.1480076126061722,1.249556605132799,1.0,0.9995291988614041,0.10154899252662686,0.2495566051327991,,,,,,,,,,33.782680785283446,0.006756536157056689,1.1828071959480233,1.1556371865655697,1.1556371865655697,0.02717000938245362,1.1815770373610466,1.1480076126061722,1.1480076126061722,0.033569424754874344,7.629573503560024,7.629573503560022,3.939938855484305,2.4234894186959912e-15,0.5164035517379703,3.1662670924635723,20260331-200345
,42,50,5000,1.1867061777898116,1.2502465767532347,1.0,0.9993568182208068,0.06354039896342312,0.2502465767532347,,,,,,,,,,40.5726166293025,0.0081145233258605,1.2174302131102581,1.1938963626240569,1.1938963626240569,0.02353385048620127,1.216324513767558,1.1867061777898116,1.1867010814410937,0.029618335977746435,7.190184803186876,7.190184803186878,3.424313634457431,3.092379557797861e-17,0.47624834801738136,3.238306897701391,20260331-200346
,42,60,5000,1.1751605535819543,1.2243042659564505,1.0,1.0005815654308228,0.04914371237449622,0.22430426595645048,,,,,,,,,,42.918282670900226,0.008583656534180046,1.1993385624888038,1.1805186847272533,1.1805186847272533,0.018819877761550474,1.198217224113815,1.1751605535819543,1.1751594755872217,0.023056670531860668,5.35813111723314,5.35813111723314,2.3660813330855133,3.684777019379421e-16,0.4415870536418159,3.720141176990262,20260331-200356
,42,70,5000,1.2176640439514064,1.2354820139998284,1.0,1.000615678498453,0.017817970048422005,0.23548201399982838,,,,,,,,,,32.18100584112108,0.006436201168224216,1.2476218924571494,1.2251105616720017,1.225110555802474,0.022511330785147665,1.2464836541781623,1.2176640439514064,1.2176637335371632,0.028819610226755943,7.446512268438276,7.446512268438276,2.812675817112223,6.847469262005437e-16,0.3777172071593341,4.280966039220463,20260331-200353
,42,80,5000,1.1841810296296131,1.2202980203803695,1.0,0.9986926008488566,0.03611699075075636,0.2202980203803695,,,,,,,,,,43.15739955753088,0.008631479911506175,1.2040097795648363,1.1899527934114869,1.1899527934114869,0.014056986153349493,1.2029253515077063,1.1841810296296131,1.184180986185411,0.018744321878093162,5.771763766879567,5.771763766879568,1.798488985889671,7.341071902583214e-18,0.31160128143324917,4.611286266459323,20260331-200405
,42,90,5000,1.164503716490485,1.217474384091189,1.0,1.0005718564710295,0.05297066760070401,0.21747438409118902,,,,,,,,,,43.02948098257184,0.008605896196514367,1.1842601355584723,1.1694853358429715,1.1694853358429715,0.014774799715500775,1.1831891606123006,1.164503716490485,1.1645031000724748,0.01868544412181561,4.981619348323863,4.981619348323863,1.6800904787788837,-9.683297123065758e-18,0.3372578997518495,4.06662967963257,20260331-200408
,42,100,5000,1.1862940105573605,1.2205610763586878,1.0,1.002068070296302,0.03426706580132732,0.22056107635868782,,,,,,,,,,34.14351253584027,0.006828702507168055,1.206151078885524,1.1919435923818504,1.1919435923818504,0.01420748650367365,1.2050654937527308,1.1862940105573605,1.18629325522824,0.018771483195370253,5.649581817501497,5.649581817501497,1.851063454250241,-4.893118588654464e-19,0.3276461009053704,4.591805063886245,20260331-200416
,42,125,5000,1.197027323226009,1.2131010946491088,1.0,1.0008770535450138,0.016073771423099847,0.21310109464910876,,,,,,,,,,36.10159310698509,0.007220318621397019,1.2144132270436678,1.2021925166534537,1.2021925166534537,0.012220710390214107,1.2132833800157268,1.197027323226009,1.1970263438394024,0.016256056789717865,5.165193426674636,5.1651934266746355,1.7051992730258982,-2.313349744112129e-17,0.3301327040764298,4.6712160781577445,20260331-200416
,42,150,5000,1.217533291458131,1.2124444263059546,1.0,1.0022155264998733,-0.005088865152176325,0.21244442630595461,,,,,,,,,,38.073682429268956,0.007614736485853792,1.2315330859940825,1.222456738662568,1.222456738662568,0.009076347331514523,1.230471168863986,1.217533291458131,1.2175308254347192,0.012937877405855058,4.923447159485036,4.923447159485036,1.5522763145101417,7.16272791636902e-17,0.31528241580082295,4.9732702725549105,20260331-200416
,42,175,5000,1.191825638294014,1.2125280120040065,1.0,1.0013046509371124,0.020702373709992505,0.2125280120040065,,,,,,,,,,61.784456979483366,0.012356891395896673,1.2073944254517208,1.1972163840527794,1.1972163840527794,0.010178041398941406,1.2063131841070163,1.191825638294014,1.1918235088416151,0.014487545813002267,5.390745774726898,5.390745774726897,1.4119675988261637,1.422363460192396e-17,0.2619243529245628,5.518250912824703,20260331-200413
,42,200,5000,1.206137516058728,1.2105878680017672,1.0,1.0009773118297796,0.004450351943039221,0.2105878680017672,,,,,,,,,,61.2008554469794,0.01224017108939588,1.220263108115881,1.2112080588932357,1.2112080588932357,0.009055049222645328,1.2191702515551845,1.206137516058728,1.2061345874349367,0.01303273549645656,5.070542801709377,5.070542801709378,1.5088776231427228,-2.312982801200893e-17,0.29757713959816123,5.447521811963064,20260331-200413
,42,250,5000,1.2052556712323945,1.205904041366333,1.0,1.0001102749324482,0.0006483701339383696,0.2059040413663329,,,,,,,,,,72.26258029043674,0.01445251605808735,1.2133365014300075,1.2083698674049232,1.2083698674049232,0.004966634025084238,1.212260676234684,1.2052556712323945,1.205250084530639,0.0070050050022893995,3.114196172335129,3.114196172335129,0.9313006207112008,-3.1855235276197764e-17,0.29905008200330574,4.810458251693201,20260331-200417
