run_name,experiment_number,alpha,seed,n_train,n_population,train_loss,population_risk,bayes_population_risk,empirical_bayes_risk,weight_norm,trace_s,top_eigenvalue,R1
experiment_1_20260308-045735,1,0.5,0,1250,5000,1.097461729035931,1.0931451605630467,0.9310364973015884,0.9323712598624787,0.004415413651637199,0.0044154136516372,0.0004275916726856605,0.09684068275848018
experiment_2_20260308-045742,2,1.0,0,2500,5000,1.0953931173615339,1.090645411092412,0.9310364973015884,0.9304208606940422,0.0044154006665963865,0.004415400666596387,0.0004275891126976158,0.09684038776649072
experiment_3_20260308-045756,3,2.0,0,5000,5000,1.0905244429999166,1.0882763321809106,0.9310364973015884,0.9264067811593232,0.004415411146687193,0.004415411146687192,0.00042758933124744064,0.09684020741041377
experiment_4_20260308-045821,4,3.0,0,7500,5000,1.0921485556549866,1.0900308772578768,0.9310364973015884,0.9299296826426539,0.004415411650886583,0.004415411650886582,0.00042758749455522603,0.09683978037911134
experiment_5_20260308-045902,5,5.0,0,12500,5000,1.0921399153936435,1.09022652318749,0.9310364973015884,0.9291519955213753,0.004415413070982645,0.004415413070982645,0.0004275966654424914,0.09684182625009312
