n_train,num_eigs,min_eig,max_eig,mean_eig,median_eig,std_eig,trace,top_eigenvalue,R1,effective_rank
10,50,7.16319085555785e-11,19.306697467560916,0.5377807580744769,0.00029808805013666273,2.745366281481316,26.889037903723846,19.306697467560916,0.7180136952719735,2.6586810360005892
20,50,1.2135993840371114e-08,26.406496699128112,0.7148882312961663,0.00038632503325541743,3.769216826138914,35.74441156480832,26.406496699128112,0.7387587469792418,2.317123711812211
30,50,8.758853988708583e-10,25.180402287998803,0.8547503400022571,0.00016156976104747124,3.839872130200996,42.73751700011286,25.180402287998803,0.5891873008891065,3.096270801877543
40,50,1.0516857100791436e-09,27.25495492813149,0.87908623820927,0.0001693347394564255,4.01508479148037,43.9543119104635,27.25495492813149,0.6200746580597326,3.0885821769197515
50,50,6.118821371501088e-11,14.864681514878384,0.5417453491263386,8.344989481435576e-05,2.2190738327470645,27.087267456316933,14.864681514878384,0.548770064712151,3.9252503680284314
60,50,6.576886582451369e-11,9.210936051158921,0.44149690125803126,1.3440343263950467e-05,1.6029830419997535,22.074845062901563,9.210936051158921,0.417259374863681,4.258957929814345
70,50,4.861467720485183e-12,8.716109641306433,0.28281959827159225,2.1297106960726034e-06,1.2789549643648999,14.140979913579612,8.716109641306433,0.6163723938916238,3.112144975281251
80,50,8.151646645986645e-12,9.807546690161008,0.3263966317303351,1.2741212807020299e-05,1.4589740214790248,16.319831586516756,9.807546690161008,0.6009588173853389,3.1164218529738603
90,50,1.3068144486966667e-10,4.982571404223576,0.3181187835521703,4.658286714598832e-06,1.0407256506217777,15.905939177608516,4.982571404223576,0.31325226059192773,5.167532459340647
100,50,3.150728601691319e-12,7.596695756006408,0.2687036419602772,1.2814950609031343e-06,1.1336714563723813,13.43518209801386,7.596695756006408,0.5654330325101762,3.5541587191849002
125,50,4.6912613562717205e-12,4.577027753595895,0.23876875544206094,1.57594360807786e-07,0.831690571784088,11.938437772103047,4.577027753595895,0.3833858199010922,4.3418130080829105
150,50,6.966383129838807e-13,4.792601011678191,0.2490500286963655,2.3437431798150154e-07,0.8570902074698216,12.452501434818275,4.792601011678191,0.3848705448270548,4.550932333941412
175,50,9.852902791148264e-13,5.7308837786992,0.20694040629783725,1.765593980555347e-07,0.9020965495548914,10.347020314891862,5.7308837786992,0.5538680319831858,3.018076245602807
200,50,2.7092275527614275e-16,4.021543831026626,0.1969540290822436,1.9849846633408761e-07,0.7413997825317767,9.84770145411218,4.021543831026626,0.408373857571334,3.740966504174627
250,50,1.5666247734556903e-15,3.895479038984553,0.18982897424652057,1.1591888746582905e-07,0.6691220900457899,9.491448712326028,3.895479038984553,0.4104198586592694,4.637247834037386
300,50,2.212615365313155e-12,2.7631446707856706,0.1740274098943206,3.747577965994984e-08,0.5741582212719514,8.70137049471603,2.7631446707856706,0.31755281222235165,4.83988787376263
400,50,5.319322548011808e-15,2.534929708902033,0.12805345933142484,2.460712831046129e-09,0.45317197253524155,6.402672966571242,2.534929708902033,0.3959174117024344,4.237839675002974
500,50,5.568065924241936e-16,2.6675839932344267,0.11780990817755382,8.968034296273942e-09,0.4258170214613136,5.890495408877691,2.6675839932344267,0.4528624178560693,4.256473484693193
750,50,4.604429744673781e-15,2.071089284567531,0.11663219741778841,5.362546896040901e-09,0.3803535658625492,5.83160987088942,2.071089284567531,0.355148806319524,4.977560627787773
1000,50,1.1360652121832947e-16,1.376798169168127,0.07483891577599068,1.2020649221556004e-10,0.26745252538807623,3.741945788799534,1.376798169168127,0.36793642849909436,4.081060810248322
1250,50,4.0358130311342785e-15,1.4040985085149735,0.08522636691824459,4.312273891553294e-10,0.3044402038659874,4.26131834591223,1.4040985085149735,0.329498618628643,4.06877231424428
1500,50,1.9982839905477696e-14,1.8802732394528654,0.09271736247144174,5.0157067413733905e-09,0.32184250347493476,4.635868123572087,1.8802732394528654,0.40559247789905933,4.588400208881331
1750,50,5.113100863590302e-17,1.6914138785163693,0.07357992813489263,3.287274672846674e-10,0.28333559968107486,3.6789964067446315,1.6914138785163693,0.4597487171815481,3.737351908805218
2000,50,1.0724063280399188e-16,1.575194464800632,0.07383596625907965,1.1191968196144742e-09,0.2604593774333751,3.691798312953982,1.575194464800632,0.4266740301802252,4.404841887925144
2500,50,1.76796262432704e-16,1.7574999354643122,0.07014554672316593,6.064074582096067e-10,0.27852676784904107,3.5072773361582965,1.7574999354643122,0.5011009301560946,3.626802009066022
5000,50,5.1951048947425366e-17,1.0101540566664027,0.053598039861618,7.254628101443327e-10,0.174290645270109,2.6799019930809,1.0101540566664027,0.3769369399606654,5.25609487044238
