n_train,num_eigs,min_eig,max_eig,mean_eig,median_eig,std_eig,trace,top_eigenvalue,R1,effective_rank
10,100,5.282344917096008e-16,2.2571700760517013,0.030707243742376197,1.1400345447137435e-09,0.23758190414383162,3.07072437423762,2.2571700760517013,0.7350611129375939,1.8174126712437813
20,100,5.630085626792005e-14,4.9260127610002,0.07201525805174859,1.138286100715334e-08,0.5193289784125622,7.2015258051748585,4.9260127610002,0.6840234825598313,2.283558213168294
30,100,3.558350049832499e-15,5.388280921797861,0.11014971186149326,8.343487586676867e-09,0.6366182231967619,11.014971186149326,5.388280921797861,0.4891779407079435,3.439107685545992
40,100,5.062190302944628e-16,6.029058395333878,0.11073240143149138,1.6139786468325646e-09,0.6730897272431832,11.073240143149137,6.029058395333878,0.5444710236022448,3.1272131097148184
50,100,3.753558326599279e-16,4.6385231232969675,0.08914903638507483,1.7509239634559448e-10,0.5433573372613791,8.914903638507484,4.6385231232969675,0.5203110780986008,3.0633377901129415
60,100,2.9249203722236133e-15,3.1113425341658916,0.06716697169424657,1.0283807340210907e-10,0.38649943210222315,6.716697169424657,3.1113425341658916,0.4632250726337875,3.23758776278927
70,100,9.127190819481107e-16,3.6497025741880296,0.08216571179458416,4.90424224180994e-10,0.4318400560352448,8.216571179458416,3.6497025741880296,0.4441880310502701,4.270309933168733
80,100,1.0791046009049882e-15,2.798404923789461,0.06989096357414909,2.007967482005585e-11,0.37713662849316876,6.989096357414909,2.798404923789461,0.40039581380510836,3.872043856354856
90,100,5.883229071169176e-17,2.304253499732464,0.06496407359274234,1.4200841422997454e-11,0.3222765423514574,6.496407359274234,2.304253499732464,0.3546965841732392,4.490879777806495
100,100,3.832277778926579e-18,2.4117136826057735,0.06583501456655508,5.366668441960134e-11,0.3352448158713814,6.583501456655507,2.4117136826057735,0.36632690043193994,4.216419985519273
125,100,-3.911034158059664e-17,2.109157487692317,0.062415096373704106,5.984317664975595e-11,0.29221728517194356,6.24150963737041,2.109157487692317,0.33792425394394154,4.95362459618896
150,100,5.027272501253297e-18,1.8242080700732979,0.0639790375777346,3.3463027642841606e-11,0.2862111472135269,6.39790375777346,1.8242080700732979,0.2851259004727733,5.260414965716259
175,100,1.2833636205447778e-16,1.7467015283772025,0.0631922763821222,2.2723531444780828e-11,0.2822763298785129,6.3192276382122206,1.7467015283772025,0.27641060401352524,5.185482669820305
200,100,2.9548386316594074e-17,1.8566859001414164,0.06388318506729836,1.689182968419983e-11,0.28524093107409404,6.388318506729836,1.8566859001414164,0.29063765342718473,5.258550541406383
250,100,4.828202669465592e-17,1.4100092102544692,0.04159586330940117,2.57536341276044e-12,0.20280797943335474,4.159586330940117,1.4100092102544692,0.33897822958173585,4.395799121433321
300,100,3.2550072968795514e-18,1.415035997405246,0.03865536308600609,7.809162785455194e-12,0.19365881988614292,3.8655363086006087,1.415035997405246,0.36606459865785446,4.392559263358824
400,100,-6.703877971461609e-18,1.1232103172298493,0.03445495202418741,1.530643399534464e-13,0.16735796953995927,3.445495202418741,1.1232103172298493,0.32599387061730767,4.509944209461022
500,100,-3.128000384875118e-17,0.8567977999564154,0.027570198168251233,1.3922032981345004e-13,0.13199158510104572,2.757019816825123,0.8567977999564154,0.3107695471493094,4.4924097579549915
750,100,-4.974178387562442e-17,0.5909857911695435,0.018647578392887318,3.744365496271886e-16,0.09174816289277887,1.8647578392887316,0.5909857911695435,0.31692361266327285,4.202014860012205
1000,100,9.650949003906e-17,0.6290922444047788,0.018398188228223936,6.890738522870292e-13,0.09187564037068621,1.8398188228223937,0.6290922444047788,0.34193162750651346,4.1552140388783645
1250,100,-1.1042802417296726e-17,0.581081930726197,0.01395137898876752,2.350244504737444e-13,0.07354629024082852,1.395137898876752,0.581081930726197,0.4165050144462676,3.775036697835013
1500,100,6.546440750394288e-18,0.5825659456543407,0.011629511505777426,2.2119311835148794e-13,0.06764269792672098,1.1629511505777426,0.5825659456543407,0.5009375891368505,3.314360574817926
1750,100,-6.563710321431323e-17,0.5340780031297288,0.009825448732945295,1.2413402206494079e-17,0.06426458009479924,0.9825448732945296,0.5340780031297288,0.5435660168262183,2.599760457804319
2000,100,-1.0605279245705118e-17,0.3911165312374127,0.009069920698609317,1.6042559602821295e-14,0.0522603552213503,0.9069920698609317,0.3911165312374127,0.4312237606414599,3.1372390589397656
2500,100,-3.384528560821389e-17,0.4716138382348548,0.005923262311807751,1.628355448065693e-16,0.047877262939205925,0.5923262311807751,0.4716138382348548,0.7962062346871155,1.8240411587149903
5000,100,-7.282633147190183e-18,0.1549967568090326,0.0015499675695336034,1.167230538603706e-15,0.01542198258158068,0.15499675695336035,0.1549967568090326,0.9999999990688337,1.000000020189479
