n_train,num_eigs,min_eig,max_eig,mean_eig,median_eig,std_eig,trace,top_eigenvalue,R1,effective_rank
10,25,1.7283658641564702e-07,35.1456283740784,1.8167818240674452,0.040054859767999225,6.932291406394318,45.41954560168613,35.1456283740784,0.773799647453401,2.299663299116714
20,25,5.235749538657716e-06,36.885780144982576,3.0256532995321486,0.07847240698512363,7.901800770467261,75.64133248830372,36.885780144982576,0.4876405389961389,4.358900907547092
30,25,5.669853321633914e-07,33.27938440096608,2.711222322999001,0.0711527357776796,6.963934684784381,67.78055807497503,33.27938440096608,0.49098717015806065,4.7916674368451275
40,25,3.618570370350864e-08,13.678793670590366,1.1451655634548725,0.001522778663584945,2.9741390881625938,28.62913908637181,13.678793670590366,0.47779270027375065,4.174339010214251
50,25,1.6051496608406685e-09,12.891681273033003,0.9676399043315381,0.0004322347100687654,2.740954111615626,24.190997608288452,12.891681273033003,0.5329123454014143,3.598340235969459
60,25,3.2683778621469752e-09,11.81492715503602,0.9359437597196653,0.00027075646818098517,2.6125242373659323,23.398593992991632,11.81492715503602,0.5049417566959296,3.4852374433876667
70,25,1.5395861316659722e-10,3.5585491508029037,0.3581704706307458,1.4980978806118368e-05,0.8762537215985398,8.954261765768646,3.5585491508029037,0.3974140184740772,4.064503281458639
80,25,1.7468438306267252e-11,6.525661411831404,0.4043110677870125,1.0043232069443823e-05,1.3085120886671808,10.107776694675312,6.525661411831404,0.6456079916436089,2.956585310639488
90,25,2.3894889917456194e-08,8.153939287001203,0.6941816846336438,0.00016595352274063318,1.7559220264981534,17.354542115841095,8.153939287001203,0.46984468000215046,4.31086789377093
100,25,8.061741762255348e-13,10.749601134574135,0.5599251383309187,2.6117754490031203e-05,2.1160605409881663,13.998128458272967,10.749601134574135,0.7679313107189744,2.1899690109943544
125,25,1.9961699251917984e-12,4.238842232133122,0.2823705886910284,1.6518253868742118e-08,0.8823220238086587,7.059264717275709,4.238842232133122,0.6004651195130367,2.8363250736131933
150,25,2.6304780597651684e-12,3.266907283870128,0.3050158817726184,5.71472939478996e-07,0.7762344836717538,7.62539704431546,3.266907283870128,0.4284245482411338,3.7599782674389504
175,25,7.628948949724508e-12,3.880394846922276,0.27045357818750526,1.5545768275030636e-07,0.8310242075863984,6.761339454687631,3.880394846922276,0.5739091895810676,2.7665020726937906
200,25,1.3499044914404856e-12,3.3748631388554893,0.2775579499810078,1.874999100951878e-06,0.8555412379283259,6.938948749525195,3.3748631388554893,0.4863651917138627,2.7248344461079377
250,25,8.342246471395899e-13,2.5106395391024883,0.25622604467676097,1.3234642603083927e-08,0.6398747638031533,6.4056511169190244,2.5106395391024883,0.3919413488616673,3.6855104550770093
300,25,1.342551842180487e-12,2.925597156941775,0.2486540173679583,8.909394946648729e-08,0.6607692488110385,6.216350434198958,2.925597156941775,0.47062938100251567,3.665792369238029
400,25,1.9069747649031037e-12,2.4526930811454193,0.2444537136511538,2.1137452186776295e-07,0.6171880384902116,6.111342841278844,2.4526930811454193,0.40133455851614025,3.8708179611371873
500,25,1.0503621196101856e-11,2.1562227746366367,0.20306498759666183,3.160156186284864e-07,0.5165863344150589,5.076624689916546,2.1562227746366367,0.4247355095836487,3.7873429200970175
750,25,5.66562210547307e-14,1.9926361465152629,0.22467321279750568,6.001840705700328e-08,0.5357848419434148,5.616830319937642,1.9926361465152629,0.35476167749667487,4.268178054607198
1000,25,2.4956249046699934e-13,2.4259205341425334,0.18398100626621117,1.0366481729488707e-06,0.521491088373675,4.599525156655279,2.4259205341425334,0.527428473922433,3.351222878872657
1250,25,5.0210673919574924e-14,1.6121171584123823,0.154441451005532,1.3380627864796225e-08,0.39557694142142985,3.8610362751383,1.6121171584123823,0.4175348387149347,3.723780711552858
1500,25,9.797529520678043e-14,1.3829120942934294,0.154688103217221,8.201792540175333e-08,0.36592670727211096,3.8672025804305252,1.3829120942934294,0.35760011675919845,4.1674744939748845
1750,25,-1.0056881400738954e-17,1.2101745427408994,0.13786084464767825,1.382960154976397e-08,0.3098465573228909,3.4465211161919567,1.2101745427408994,0.35112929877476423,4.5333232002395345
2000,25,2.7547488791537178e-15,1.1318582809932465,0.1345806012188494,2.0719947319377362e-08,0.2970168716099307,3.364515030471235,1.1318582809932465,0.3364105289298464,4.9494747034299
2500,25,8.4560258338359e-14,1.4053713131422272,0.13270948797361892,2.5291488048723272e-08,0.32543305264878086,3.3177371993404727,1.4053713131422272,0.4235933193929882,4.163064300800221
5000,25,3.1967162237929454e-17,0.9058291851912035,0.10633508071029266,1.776792564814705e-07,0.2156739652186289,2.6583770177573163,0.9058291851912035,0.3407451911976681,5.750930478981217
