n_train,num_eigs,min_eig,max_eig,mean_eig,median_eig,std_eig,trace,top_eigenvalue,R1,effective_rank
10,200,-1.3495892547374263e-16,7.588457448951323,0.03794257439055278,7.975610873061554e-14,0.5352418082865263,7.588514878110555,7.588457448951323,0.9999924320950602,1.0000968144970597
20,200,-1.79472101789534e-15,7.581700198779227,0.0379085010153063,6.695604583627653e-17,0.5347652149042768,7.58170020306126,7.581700198779227,0.9999999994352148,1.0000000125899053
30,200,-1.4074454073935764e-15,5.8842439755187605,0.029421219877604095,4.487056408970601e-18,0.41503738101291265,5.884243975520819,5.8842439755187605,0.9999999999996502,1.000000000010304
40,200,2.208991947726433e-16,3.625817013428225,0.018129085488809222,8.594937479253988e-11,0.255742216565172,3.6258170977618445,3.625817013428225,0.999999976740796,1.0000005010364181
50,200,-8.678173065694625e-16,2.8456110516530693,0.014228055258265348,9.227938916366058e-20,0.20071141903244608,2.8456110516530697,2.8456110516530693,0.9999999999999999,1.0
60,200,-7.543134429961736e-16,3.13362478876852,0.0156681239438426,3.523601138109598e-20,0.22102608777246902,3.13362478876852,3.13362478876852,1.0,1.0
70,200,-6.339368720513717e-16,2.860631540924277,0.014303157704621388,5.825239119408101e-20,0.20177086941461783,2.8606315409242775,2.860631540924277,0.9999999999999999,1.0
80,200,-5.895585134623679e-16,2.1490027767541355,0.010745013883770676,2.0650406007945686e-21,0.15157707395619727,2.149002776754135,2.1490027767541355,1.0000000000000002,1.0
90,200,3.844950865512437e-17,1.6983540033609006,0.008491770021582882,1.0831466177353906e-12,0.1197911576267653,1.6983540043165763,1.6983540033609006,0.999999999437293,1.0000000137574723
100,200,-5.67853594445308e-16,1.8819437121481084,0.009409718560740542,1.6522249688993277e-19,0.13274041537932849,1.8819437121481084,1.8819437121481084,1.0,1.0
125,200,-2.595881042622451e-16,1.2412042051118286,0.006206021025559144,8.287138773458583e-19,0.08754670009181813,1.2412042051118288,1.2412042051118286,0.9999999999999998,1.0
150,200,-2.5871570258554997e-16,0.9391476743053697,0.004695738371526847,1.5011631083381284e-22,0.06624154143671547,0.9391476743053695,0.9391476743053697,1.0000000000000002,1.0
175,200,-2.6163407681525984e-16,0.9140464340304401,0.0045702321701522,1.306662464715553e-21,0.06447105859011255,0.9140464340304401,0.9140464340304401,1.0,1.0
200,200,1.0556192935109902e-19,0.6277362210931715,0.003138681105516991,2.030365096928527e-14,0.04427654567916908,0.6277362211033982,0.6277362210931715,0.9999999999837086,1.0000000001666955
250,200,1.1417054030443598e-16,0.5941354459198928,0.0029706773266836993,3.480910192740742e-11,0.04190655935188282,0.5941354653367399,0.5941354459198928,0.9999999673191582,1.0000007068548173
300,200,-2.073998764658918e-17,0.42785149973528736,0.0021392574986769603,2.3818238566623595e-16,0.030177940726348905,0.42785149973539205,0.42785149973528736,0.9999999999997553,1.0
400,200,-8.32824348908868e-18,0.3594637564625476,0.0017973187823131912,2.1751407840279595e-16,0.025354301533380353,0.35946375646263823,0.3594637564625476,0.9999999999997479,1.0
500,200,-8.907166197276719e-17,0.26463036311110655,0.0013231518155555392,4.6694870818407905e-18,0.018665353323057462,0.2646303631111078,0.26463036311110655,0.9999999999999952,1.0
750,200,7.332166484541831e-17,0.20718058227622874,0.0010359029251065426,6.454697586106085e-12,0.01461320887044805,0.20718058502130854,0.20718058227622874,0.9999999867503039,1.0000003121972405
1000,200,-3.501021741997705e-17,0.110428143786809,0.0005521407189340449,-3.5422687065605366e-23,0.0077889033456254786,0.11042814378680897,0.110428143786809,1.0000000000000002,1.0
1250,200,-1.5096909391203702e-17,0.0541741531737233,0.00027087076586861656,3.556850046498017e-23,0.0038211023787184653,0.05417415317372331,0.0541741531737233,0.9999999999999999,1.0
1500,200,-7.517463601657978e-18,0.02754075936336091,0.00013770379681680455,7.994791103117055e-24,0.0019425511050922169,0.02754075936336091,0.02754075936336091,1.0,1.0
1750,200,-2.6106558316963223e-18,0.013633745305261478,6.816872652630739e-05,5.346004764176814e-24,0.000961638227176665,0.013633745305261478,0.013633745305261478,1.0,1.0
2000,200,-6.809932482135509e-18,0.01745985360352265,8.729926801761324e-05,-1.6163479285373055e-23,0.0012315077251425595,0.017459853603522646,0.01745985360352265,1.0000000000000002,1.0
2500,200,-6.342962229943009e-18,0.01919786081107848,9.59893040553924e-05,6.72341286426035e-23,0.0013540957691812923,0.01919786081107848,0.01919786081107848,1.0,1.0
5000,200,-1.1878601837988551e-181,4.5893826433441167e-166,2.2946962629239617e-168,9.374753285651481e-186,0.0,4.589392525847923e-166,4.5893826433441167e-166,0.9999978466640735,0.0
