alpha,seed,n_train,n_population,train_loss,population_risk,bayes_population_risk,empirical_bayes_risk,generalization_gap,excess_population_risk,ridge_train_loss,ridge_population_risk,ridge_generalization_gap,ridge_excess_population_risk,pca_train_loss,pca_population_risk,pca_generalization_gap,pca_excess_population_risk,pca_n_components,runtime_seconds,runtime_per_step_seconds,initial_objective,final_objective,best_objective,objective_reduction,initial_train_loss_history,final_train_loss_history,best_train_loss_history,train_loss_reduction,weight_norm,trace_s,top_eigenvalue,min_eigenvalue,R1,effective_rank,datetime
,42,10,5000,0.2681229711546124,1.7753677128671894,0.1214410313285021,0.12059634358218,1.507244741712577,1.6539266815386873,0.09197181907064099,0.1992008614785995,0.10722904240795851,0.0777598301500974,1.4722637636206375e-16,1.0797705193454517,1.0797705193454514,0.9583294880169495,75,18.893011743202806,0.003778602348640561,0.565381656884021,0.2810544079074996,0.2810544079074996,0.2843272489765214,0.5636200309443875,0.2681229711546124,0.2681229711546124,0.2954970597897751,12.93141198817345,12.931411988173448,12.296350754110698,3.709706317601444e-13,0.9508900316033894,1.2632778563279703,20260401-031805
,42,20,5000,0.21797172684245672,1.5494493154703908,0.1214410313285021,0.1207335805692965,1.331477588627934,1.4280082841418886,0.08541348462612681,0.1507798988683672,0.06536641424224039,0.0293388675398651,1.557118470794981e-16,1.0090638103203435,1.0090638103203433,0.8876227789918414,75,19.09662507660687,0.003819325015321374,0.5316545039674836,0.24490416832057835,0.24490416832057835,0.2867503356469052,0.5297625330796261,0.21797172684245672,0.21797172684245672,0.31179080623716937,26.93240706482485,26.932407064824844,19.485538066855266,1.6675583709003989e-12,0.7234978299546204,2.0232018810237054,20260401-031805
,42,30,5000,0.26410232782537346,1.4366666222087108,0.1214410313285021,0.12282800280101629,1.1725642943833372,1.3152255908802086,0.11330577924566945,0.1419409454951198,0.02863516624945034,0.020499914166617686,1.6591451814067873e-16,0.9787337740877272,0.9787337740877271,0.8572927427592251,75,19.0872710570693,0.0038174542114138604,0.5780847706261014,0.29943638463676125,0.29943638463676125,0.27864838598934016,0.576251957370868,0.26410232782537346,0.26410232782537346,0.3121496295454945,35.33401139209009,35.33401139209008,21.732783544460233,1.5243330633171342e-15,0.6150669762144627,2.9702981409354297,20260401-031805
,42,40,5000,0.24691987405668486,1.2517708861715848,0.1214410313285021,0.12120923301787839,1.0048510121149,1.1303298548430827,0.10183482324322343,0.13596472052005734,0.03412989727683391,0.014523689191555236,1.7573906027405646e-16,0.9566264194252979,0.9566264194252977,0.8351853880967958,75,19.76304031163454,0.003952608062326908,0.5677887581044673,0.29272911117433875,0.29272911117433875,0.2750596469301285,0.565490154001629,0.24691987405668486,0.24691987405668486,0.3185702799449442,45.80914214623934,45.809142146239324,28.716157977920957,2.18292735696404e-12,0.6268652201835302,3.362947846976177,20260401-031805
,42,50,5000,0.2814175449007225,1.2300380874106716,0.1214410313285021,0.12342209851373286,0.948620542509949,1.1085970560821694,0.11873733062429517,0.13431025526221432,0.01557292463791915,0.012869223933712218,1.8715721041128573e-16,0.9423632727162127,0.9423632727162125,0.8209222413877105,75,20.102747274562716,0.004020549454912543,0.5785748378768716,0.33169039507001347,0.33169039507001347,0.24688444280685812,0.5766895702715549,0.2814175449007225,0.2814175449007225,0.29527202537083236,50.272749934880984,50.27274993488099,32.511784583711695,2.414629255682814e-12,0.6467079009169913,3.142559607039254,20260401-031805
,42,60,5000,0.2953606480399426,1.1012655008418397,0.1214410313285021,0.12334227086904209,0.805904852801897,0.9798244695133376,0.1111423302261808,0.13272652015571165,0.02158418992953086,0.011285488827209547,1.89652531453223e-16,0.9276470660848739,0.9276470660848737,0.8062060347563718,75,19.101343128830194,0.0038202686257660387,0.5568802168892069,0.3468089313277121,0.3468089313277121,0.21007128556149474,0.5548634968140931,0.2953606480399426,0.2953606480399426,0.2595028487741505,51.44820993358842,51.448209933588416,31.183824767205117,5.3394358173294684e-14,0.6061206951118134,3.526182200368864,20260401-031905
,42,70,5000,0.32615922991369106,1.1616493660823533,0.1214410313285021,0.12104245059858336,0.8354901361686622,1.040208334753851,0.11768874934406952,0.1289183321862614,0.011229582842191874,0.0074773008577592864,2.0645407927855612e-16,0.9137915889821067,0.9137915889821064,0.7923505576536045,75,20.337785452604294,0.0040675570905208585,0.5767323032371028,0.37775972521307655,0.37775972521307655,0.19897257802402624,0.5748087351607651,0.32615922991369106,0.32615922991369106,0.24864950524707408,51.60037962916857,51.60037962916858,31.502047330441506,8.008805239084732e-12,0.6105003016806113,3.5155830103889456,20260401-031905
,42,80,5000,0.3133532070263522,1.176197595054808,0.1214410313285021,0.12298300587405334,0.8628443880284558,1.0547565637263059,0.10554279983657619,0.12986970011280835,0.02432690027623216,0.008428668784306245,0.015862397876770098,0.9025727836489094,0.8867103857721392,0.7811317523204072,75,19.194859175011516,0.003838971835002303,0.5443003293041578,0.3680766566430166,0.3680766566430166,0.17622367266114125,0.5422410910233731,0.3133532070263522,0.3133532070263522,0.22888788399702092,54.72337618439244,54.72337618439244,31.155874291579764,9.870616749884599e-14,0.5693339202354563,3.974645931850936,20260401-031905
,42,90,5000,0.32303689100987787,1.168451368177267,0.1214410313285021,0.12068180846429032,0.8454144771673892,1.0470103368487649,0.11739784891737752,0.12656747353265138,0.00916962461527386,0.005126442204149276,0.055643671617900084,0.886665534963939,0.8310218633460389,0.7652245036354368,75,19.317432615906,0.0038634865231812,0.556197795426187,0.37427545114756705,0.37427545114756705,0.18192234427861992,0.5544005066911379,0.32303689100987787,0.32303689100987787,0.23136361568126007,51.23849703127134,51.23849703127135,27.040615959183114,6.940885602491859e-12,0.527740225141264,4.293783508122503,20260401-031905
,42,100,5000,0.3601922628678612,1.0299430990452951,0.1214410313285021,0.12257248072661009,0.6697508361774339,0.908502067716793,0.11593014567609464,0.12805866739650223,0.012128521720407598,0.0066176360680001295,0.09052449598640132,0.875443101199142,0.7849186052127407,0.7540020698706399,75,19.101110383868217,0.0038202220767736433,0.5721801743302332,0.41203002801807387,0.41203002801807387,0.1601501463121593,0.5703684376925369,0.3601922628678612,0.3601922628678612,0.21017617482467565,51.83770772510516,51.837707725105155,31.360480863280756,9.134624417014368e-13,0.6049742984312705,3.73689760024839,20260401-031905
,42,125,5000,0.379363833264181,1.0154711206163505,0.1214410313285021,0.1221908413939413,0.6361072873521695,0.8940300892878483,0.12382112971086,0.12627093252114502,0.0024498028102850206,0.004829901192642913,0.1711443369552846,0.847852907871953,0.6767085709166684,0.7264118765434509,75,19.356889160349965,0.003871377832069993,0.5884765425731988,0.4374213457552143,0.4374213457552143,0.15105519681798452,0.5865651830549118,0.379363833264181,0.379363833264181,0.2072013497907308,58.057436248737304,58.0574362487373,29.631583828945125,4.583410375221271e-12,0.5103839532629997,4.7124942601480075,20260401-032005
,42,150,5000,0.4010097343641495,0.9248447775826587,0.1214410313285021,0.12081796468792044,0.5238350432185093,0.8034037462541566,0.12541802337813832,0.12434735900473219,-0.0010706643734061244,0.002906327676230086,0.2292521881063048,0.82948956999662,0.6002373818903153,0.7080485386681179,75,21.57830360159278,0.0043156607203185555,0.5974341456713983,0.44838250576902555,0.44838250576902555,0.14905163990237275,0.5956207330821767,0.4010097343641495,0.4010097343641495,0.19461099871802717,47.37272642514617,47.372726425146176,23.226333005004626,2.0306382417475404e-16,0.4902891338058121,5.044568975770566,20260401-032009
,42,175,5000,0.4204958859987741,0.6903596574969478,0.1214410313285021,0.12107670898957965,0.26986377149817375,0.5689186261684457,0.10665300699915763,0.12406164865108099,0.017408641651923365,0.002620617322578886,0.2543699907069054,0.815011628480423,0.5606416377735175,0.6935705971519208,75,21.870945818722248,0.00437418916374445,0.5560380282411062,0.45075049078974955,0.45075049078974955,0.1052875374513566,0.5542092086715384,0.4204958859987741,0.4204958859987741,0.13371332267276437,30.254581103980243,30.25458110398025,13.840760136102602,8.162664303619102e-13,0.4574765087156249,5.306004740005702,20260401-032109
,42,200,5000,0.4090432856459644,0.718808279930478,0.1214410313285021,0.12211378810959586,0.3097649942845136,0.5973672486019759,0.11370934449994351,0.12465388934013061,0.010944544840187101,0.0032128580116285027,0.2931695538889988,0.8023709828251264,0.5092014289361276,0.6809299514966243,75,26.822891637682915,0.005364578327536583,0.5665062494949257,0.4449133021520838,0.4449133021520838,0.12159294734284187,0.5645858787713968,0.4090432856459644,0.4090432856459644,0.15554259312543234,35.86998798555123,35.86998798555123,18.135035269641072,2.4877750517959704e-13,0.5055768425945956,5.148406662979941,20260401-032103
,42,250,5000,0.4588819711174558,0.648629911180428,0.1214410313285021,0.12409372191346588,0.1897479400629722,0.5271888798519259,0.11612679196609495,0.12627764640006195,0.010150854433967002,0.004836615071559844,0.35102529940556654,0.7852511582611044,0.4342258588555378,0.6638101269326022,75,24.01922967284918,0.004803845934569836,0.5657720723055091,0.48686019314973894,0.48686019314973894,0.07891187915577014,0.5639000490796618,0.4588819711174558,0.4588819711174558,0.10501807796220602,27.978209327353206,27.97820932735321,12.602118327742712,3.5181164224868192e-15,0.4504261934813002,5.919987369247625,20260401-032111
,42,300,5000,0.493373616927063,0.5957998553418432,0.1214410313285021,0.12136112226809397,0.10242623841478021,0.4743588240133411,0.11987557099074948,0.1230761370371708,0.003200566046421313,0.001635105708668691,0.3894754117487074,0.7651218844808744,0.37564647273216695,0.6436808531523722,75,25.044974299147725,0.005008994859829545,0.582311221718794,0.5148600302410732,0.5148600302410732,0.06745119147772083,0.580284894912472,0.493373616927063,0.493373616927063,0.08691127798540904,21.486406082766973,21.48640608276697,9.778624630213503,1.2944814156979116e-15,0.4551075034394137,6.080913442621235,20260401-032153
,42,400,5000,0.4955681253060454,0.5794350784598078,0.1214410313285021,0.12027769835380211,0.08386695315376241,0.4579940471313057,0.11588097475961413,0.12157439553969014,0.005693420780076008,0.0001333642111880362,0.4344690266306884,0.7362944053271442,0.30182537869645576,0.614853373998642,75,41.95721629075706,0.008391443258151412,0.5737264420717731,0.5162031672750681,0.5162031672750681,0.05752327479670505,0.5716835146786502,0.4955681253060454,0.4955681253060454,0.07611538937260481,20.63503411825345,20.635034118253458,8.391123593203336,6.894845782581839e-15,0.40664452237472526,6.973493099129298,20260401-032208
,42,500,5000,0.5214325900814674,0.5744947211320601,0.1214410313285021,0.12190115457978204,0.053062131050592765,0.45305368980355804,0.12822702517565548,0.122866869858362,-0.0053601553172934885,0.0014258385298598908,0.47737826934164007,0.7253239287924523,0.24794565945081226,0.6038828974639502,75,35.77720466814935,0.00715544093362987,0.5878041969435022,0.5401720257159025,0.5401720257159025,0.04763217122759966,0.5859476533186,0.5214325900814674,0.5214325900814674,0.06451506323713263,18.739432362273604,18.739432362273604,6.360527129388592,1.644341805859918e-17,0.3394194128416431,8.436065661890465,20260401-032208
,42,750,5000,0.5224461763732258,0.5550302905116796,0.1214410313285021,0.11977231539501752,0.03258411413845386,0.43358925918317753,0.11883079266310187,0.12033186790119656,0.0015010752380946873,-0.0011091634273055484,0.5089422328707779,0.6961173568824137,0.18717512401163583,0.5746763255539116,75,33.8825233951211,0.00677650467902422,0.5742240486414796,0.5381971234073842,0.5381971234073842,0.03602692523409534,0.5724392303035124,0.5224461763732258,0.5224460353739133,0.049993053930286635,15.750945030759192,15.750945030759192,4.583849591895204,5.8221217573312486e-15,0.2910206075218753,9.89763373241416,20260401-032208
,42,1000,5000,0.513805719319568,0.5704899966741683,0.1214410313285021,0.12387714893657353,0.056684277354600354,0.44904896534566624,0.11855970733311011,0.12436745715458192,0.005807749821471808,0.002926425826079812,0.5299897209429199,0.6936912554336438,0.163701534490724,0.5722502241051417,75,40.999150805175304,0.00819983016103506,0.5684279703289247,0.5306101849155976,0.5306101849155976,0.03781778541332703,0.5665992275815646,0.513805719319568,0.513805719319568,0.05279350826199658,16.80446405091718,16.80446405091718,5.350170748638673,1.805381290612462e-14,0.3183779460283749,10.071709392250272,20260401-032209
,42,1250,5000,0.5362603505172184,0.5541105092465972,0.1214410313285021,0.12239025787666273,0.017850158729378784,0.4326694779180951,0.12314698378276116,0.12282333061096419,-0.0003236531717969726,0.001382299282462085,0.553996558632477,0.6797711693675811,0.1257746107351041,0.5583301380390789,75,51.313413724303246,0.01026268274486065,0.5795663710826814,0.5497834114684532,0.5497834114684532,0.029782959614228166,0.5777672685675205,0.5362603505172184,0.5362588699783091,0.041506918050302044,13.523059632678203,13.5230596326782,3.753220269267887,8.304856002119267e-15,0.2775422405295252,10.104078527647554,20260401-032255
,42,1500,5000,0.5257911997446243,0.5551473222274202,0.1214410313285021,0.12126342104659102,0.029356122482795954,0.43370629089891816,0.11853306382642972,0.12156969541873396,0.0030366315923042314,0.00012866409023185033,0.5580718021814721,0.6716209683822252,0.11354916620075306,0.550179937053723,75,62.28462835215032,0.012456925670430065,0.5725632308012482,0.5402311736572715,0.5402311736572715,0.03233205714397669,0.5707206876157171,0.5257911997446243,0.5257910872457587,0.044929487871092855,14.439972434188803,14.4399724341888,4.608381065005759,1.0584488055468567e-14,0.319140572186601,10.197596345282783,20260401-032327
