R1,alpha,bayes_population_risk,best_objective,best_train_loss_history,empirical_bayes_risk,excess_population_risk,final_objective,final_train_loss_history,generalization_gap,initial_objective,initial_train_loss_history,min_eigenvalue,n_population,n_train,objective_reduction,population_risk,run_name,runtime_per_step_seconds,runtime_seconds,seed,top_eigenvalue,trace_s,train_loss,train_loss_reduction,weight_norm
0.4313776356985011,,0.8556104261592068,1.0702849865009787,1.0528087189295412,0.8555756951796706,0.24271218404801598,1.0702849865009787,1.0528087189295412,0.04551389127768157,1.0886406313125874,1.083364554988434,1.3097996121633802e-10,5000,100,0.018355644811608673,1.0983226102072228,ntrain_100_seed_42_20260317-163237,0.015088151033967734,15.088151033967733,42,1.5077530540122381,3.495204501204225,1.0528087189295412,0.030555836058892893,3.495204501204225
0.6764878118685402,,0.8556104261592068,1.0895170934130112,1.0856180228563248,0.8609300845374767,0.23243905399217324,1.0895170934130112,1.0856180228563248,0.0024314572950552282,1.095785328608669,1.0904295075537158,4.854798106506281e-12,5000,500,0.006268235195657779,1.08804948015138,ntrain_500_seed_42_20260317-163237,0.017415592387318612,17.41559238731861,42,0.5275289623974437,0.7798055680269333,1.0856180228563248,0.004811484697391011,0.7798055680269332
0.76934958144264,,0.8556104261592068,1.0868246556716268,1.0847271720098899,0.8581596723794755,0.2259303427465451,1.0868246556716268,1.086268458475489,-0.004727689569737015,1.092471246685428,1.087099414928989,8.893495128159294e-12,5000,1000,0.005646591013801272,1.081540768905752,ntrain_1000_seed_42_20260317-163237,0.01982860902696848,19.82860902696848,42,0.08557444682708912,0.11122960080984882,1.086268458475489,0.0008309564535000646,0.11122960080984884
0.23757954664355402,,0.8556104261592068,1.088205909875285,1.0862422403156093,0.8540601397854243,0.22493732394128374,1.088205909875285,1.0881773848864682,-0.007629634785977668,1.0936693674266103,1.0883114473909123,6.706583748596173e-14,5000,2000,0.005463457551325268,1.0805477501004905,ntrain_2000_seed_42_20260317-163237,0.02548680892586708,25.48680892586708,42,0.0013538509821846639,0.005698516565552154,1.0881773848864682,0.00013406250444414347,0.005698516565552153
