run_name,experiment_number,alpha,seed,n_train,n_population,train_loss,population_risk,bayes_population_risk,empirical_bayes_risk,weight_norm,trace_s,top_eigenvalue,R1
experiment_1_20260308-054047,1,0.5,0,1250,5000,0.988905597767812,0.9835797326848602,0.4083333333333334,0.4094852715378921,0.004457366477859945,0.004457366477859943,0.0004453081533523513,0.09990386825140551
experiment_2_20260308-054056,2,1.0,0,2500,5000,0.9848805025066869,0.9789358358063833,0.4083333333333334,0.4086135571557748,0.004451465330236635,0.004451465330236635,0.0004440112585686909,0.09974496612446665
experiment_3_20260308-054112,3,2.0,0,5000,5000,0.9799829215525595,0.9776644290868463,0.4083333333333334,0.40705279595327026,0.0044517688756916685,0.0044517688756916685,0.0004451086154624663,0.09998466404959312
experiment_4_20260308-054143,4,3.0,0,7500,5000,0.9813467202838912,0.9795013467971956,0.4083333333333334,0.4081886246491627,0.004452171698588204,0.004452171698588205,0.0004451654028357439,0.09998837263551785
experiment_5_20260308-054233,5,5.0,0,12500,5000,0.9827376263586284,0.9801411281664038,0.4083333333333334,0.4083752142397848,0.004453142582087786,0.004453142582087786,0.0004457100548692092,0.10008888030264797
