alpha,seed,n_train,n_population,train_loss,population_risk,bayes_population_risk,empirical_bayes_risk,generalization_gap,excess_population_risk,runtime_seconds,runtime_per_step_seconds,initial_objective,final_objective,best_objective,objective_reduction,initial_train_loss_history,final_train_loss_history,best_train_loss_history,train_loss_reduction,weight_norm,trace_s,top_eigenvalue,min_eigenvalue,R1,datetime
,42,10,5000,1.0080910889742605,1.4310536645158576,0.9582577132486388,0.956637435362125,0.4229625755415971,0.47279595126721874,38.92307904921472,0.003892307904921472,1.1423722012221271,1.0137029914831428,1.0137029914831428,0.12866920973898432,1.141454123984603,1.0080910889742605,1.0080906911874308,0.13336303501034252,11.223804998820452,11.223804998820453,8.289918550330471,2.4193363192407252e-17,0.738601441418635,20260320-014711
,42,50,5000,1.1274076679514828,1.2468154681671266,0.9582577132486388,0.9564605549228243,0.11940780021564379,0.2885577549184878,40.45817596837878,0.004045817596837878,1.1876651721968357,1.1326288943325906,1.1326288923365766,0.05503627786424503,1.1869917063622504,1.1274076679514828,1.127405561716901,0.05958403841076754,10.442454503633133,10.442454503633135,5.0798623846851445,4.786259805384453e-17,0.48646248666132674,20260320-014711
,42,100,5000,1.1441370871570695,1.1966624045825227,0.9582577132486388,0.9563931801290974,0.05252531742545319,0.23840469133388387,43.199022594839334,0.004319902259483933,1.1717959076457531,1.147980656514622,1.1479806565146218,0.023815251131131143,1.1711947662101363,1.1441370871570695,1.1441370520017025,0.027057679053066774,7.687138715105205,7.687138715105205,3.028374636041197,-4.931773929811974e-16,0.39395342640174436,20260320-014711
,42,150,5000,1.1586485744118455,1.1932177318359514,0.9582577132486388,0.9560503990462436,0.03456915742410582,0.23496001858731252,48.18465321697295,0.004818465321697295,1.1829162413933532,1.1622350783099278,1.1622350783099278,0.02068116308342538,1.1823236600744755,1.1586485744118455,1.1586471340525426,0.02367508566262999,7.173007796091858,7.1730077960918575,2.7919262693032154,-5.565925135152067e-16,0.38922671613773635,20260320-014711
,42,200,5000,1.1659178661121898,1.183706566897738,0.9582577132486388,0.9563279554249055,0.017788700785548173,0.22544885364909917,51.04538090527058,0.005104538090527058,1.1825039633713188,1.1690229322070855,1.169022932180039,0.01348103116423327,1.1819200775309713,1.1659178661121898,1.1659158727523056,0.016002211418781442,6.210132196733432,6.210132196733433,2.0847236046615416,-2.5814291718641927e-16,0.3356971379382421,20260320-014711
,42,250,5000,1.1648525102557212,1.1792975454519097,0.9582577132486388,0.9564744388098377,0.01444503519618845,0.22103983220327084,54.01861842721701,0.005401861842721701,1.1783123272469547,1.1675646666034087,1.1675646666033652,0.010747660643545931,1.1777380479925432,1.1648525102557212,1.1648524858827134,0.012885537736821995,5.424312695353543,5.424312695353544,1.803039905656314,-3.6560183075911467e-16,0.33239969871220626,20260320-014711
,42,300,5000,1.1663789664568123,1.1768636515520594,0.9582577132486388,0.9564888574750454,0.010484685095247137,0.21860593830342057,57.95269954204559,0.00579526995420456,1.177627377314412,1.1685620503834788,1.1685620503834788,0.009065326930933093,1.1770540186612206,1.1663789664568123,1.166374449281367,0.010675052204408342,4.366167852998609,4.36616785299861,1.5488799309636951,-1.9037958205269094e-16,0.3547458510785266,20260320-014711
,42,400,5000,1.1582509562902363,1.1748837263868435,0.9582577132486388,0.9569702134947602,0.01663277009660713,0.21662601313820462,64.50762120820582,0.0064507621208205815,1.166765670301265,1.160106789051651,1.160106789051651,0.0066588812496140015,1.1661997473191987,1.1582509562902363,1.158246730747379,0.007948791028962399,3.7116655222098967,3.711665522209898,1.1856044532233776,-1.6793060042040768e-16,0.31942653402601795,20260320-014711
,42,500,5000,1.1624838251342318,1.1731013797878904,0.9582577132486388,0.9569841490041645,0.010617554653658656,0.21484366653925158,57.22699376754463,0.005722699376754463,1.1695986166717558,1.1639305409549274,1.163930540954925,0.005668075716828369,1.1690363158838968,1.1624838251342318,1.1624816375725113,0.006552490749665019,2.8934316413915746,2.8934316413915746,0.968150713082708,-2.830669979781725e-16,0.33460293280579556,20260320-014819
,42,750,5000,1.1618021936629925,1.1726274090104745,0.9582577132486388,0.957376985058855,0.010825215347481931,0.21436969576183562,72.08091739937663,0.007208091739937663,1.1672755061142208,1.162997523379402,1.1629975233793972,0.004277982734818719,1.166717846976711,1.1618021936629925,1.1618001268245148,0.00491565331371846,2.3906594328194752,2.3906594328194752,1.0329380492877638,-2.0875478492040077e-16,0.432072437883612,20260320-014819
,42,1000,5000,1.1614525073313917,1.1715023687832213,0.9582577132486388,0.9571507972477761,0.010049861451829623,0.2132446555345825,89.34314716793597,0.008934314716793597,1.1653022925412435,1.1621751778106968,1.1621751778106884,0.0031271147305467206,1.164754214440999,1.1614525073313917,1.1614524660303809,0.0033017071096073103,1.4453409586101769,1.4453409586101769,0.6396140413795646,-1.0348522928653009e-16,0.44253505553084876,20260320-014819
,42,1250,5000,1.156456193442997,1.1711216436652157,0.9582577132486388,0.9576864009079127,0.014665450222218546,0.2128639304165768,142.0465283934027,0.014204652839340269,1.1591142494289275,1.1568638212865143,1.1568638212864992,0.0022504281424131634,1.1585733079714953,1.156456193442997,1.1564521290885954,0.002117114528498165,0.8152556870228544,0.8152556870228543,0.36572774281051323,-5.8993909801812e-17,0.4486049574779116,20260320-014820
,42,1500,5000,1.1569963254131967,1.1714244655846195,0.9582577132486388,0.9588447261172489,0.014428140171422799,0.2131667523359807,174.42586298845708,0.017442586298845708,1.159093384012749,1.1572330522817424,1.1572330522752263,0.001860331731006637,1.1585580580665955,1.1569963254131967,1.1569933023259316,0.0015617326533987619,0.4734537272849345,0.4734537272849346,0.30552624700121545,-1.3328155973816403e-17,0.6453138488385862,20260320-014820
,42,2000,5000,1.1626825627365454,1.1696823375294705,0.9582577132486388,0.9593597827144358,0.006999774792925129,0.21142462428083164,234.9136123843491,0.02349136123843491,1.1644136078843987,1.1628446824033456,1.1628446824033452,0.0015689254810531406,1.1638812994753172,1.1626825627365454,1.1626806924505995,0.0011987367387717995,0.3242393336000083,0.3242393336000083,0.16731674236092892,-3.397361775442861e-17,0.5160285166615104,20260320-014820
,42,2500,5000,1.167819084712962,1.1676162118831308,0.9582577132486388,0.9570241665357451,-0.00020287282983111332,0.20935849863449196,296.91146295517683,0.02969114629551768,1.1694424178811436,1.1679415305301872,1.1679415305301861,0.0015008873509563259,1.1689124361636145,1.167819084712962,1.1678177501733114,0.001093351450652591,0.24489163445053078,0.24489163445053072,0.19044598225278825,-3.502085788222362e-17,0.7776745117492333,20260320-014820
,42,3000,5000,1.1673564120320663,1.1673974090098818,0.9582577132486388,0.9560327186956642,4.099697781545508e-05,0.20913969576124292,359.6063037943095,0.03596063037943095,1.1688836026485454,1.1674453270730745,1.1674453270730738,0.0014382755754709375,1.1683541273434586,1.1673564120320663,1.1673461774968907,0.0009977153113922554,0.17783008201584644,0.1778300820158464,0.17783008198832181,-3.177566124572806e-17,0.9999999998452197,20260320-014836
,42,4000,5000,1.1687972104318047,1.167941983771418,0.9582577132486388,0.9573895186255815,-0.000855226660386732,0.20968427052277916,482.15363451465964,0.048215363451465966,1.1701884265938274,1.1688511896018334,1.168851189601803,0.0013372369919939509,1.16966185809138,1.1687972104318047,1.168796153388529,0.0008646476595752794,0.10795834010799756,0.10795834010799757,0.10795834010784736,-4.331238909033002e-18,0.9999999999986084,20260320-014936
,42,5000,5000,1.166630210727696,1.170343229859641,0.9582577132486388,0.9581755694970234,0.0037130191319449946,0.21208551661100217,606.1374303251505,0.06061374303251505,1.1679833673152569,1.1666773464189757,1.1666773464189306,0.0013060208962811792,1.167457767074134,1.166630210727696,1.1666301814621811,0.000827556346437941,0.09427138302136016,0.09427138302136019,0.09427138302042896,-1.062327524104918e-18,0.9999999999901222,20260320-014950
,42,6000,5000,1.1678494940495379,1.167152900952524,0.9582577132486388,0.9565979081032668,-0.0006965930970137535,0.20889518770388527,709.0269315484911,0.07090269315484911,1.1691901123922541,1.167892458323461,1.1678924505893464,0.0012976540687932303,1.1686638009668562,1.1678494940495379,1.1678494878118348,0.0008143069173183193,0.08592644763365528,0.08592644763365528,0.085926422637346,1.1333572628104628e-16,0.999999709096442,20260320-015008
,42,7000,5000,1.1673423103826381,1.16926667659798,0.9582577132486388,0.9570096817728221,0.0019243662153418661,0.21100896334934116,829.7298885844648,0.08297298885844648,1.1686298499904,1.1673762137804222,1.167376213714068,0.0012536362099777598,1.1681040621693397,1.1673423103826381,1.1673422828486528,0.00076175178670157,0.06780675120724505,0.06780675120724507,0.0678067510300953,1.7394534075078734e-16,0.9999999973874322,20260320-015102
