run_name,experiment_number,alpha,seed,n_train,n_population,train_loss,population_risk,bayes_population_risk,empirical_bayes_risk,weight_norm,trace_s,top_eigenvalue,R1
experiment_1_20260308-025448,1,0.5,0,1250,5000,0.8242188234672467,0.8374420891168487,0.675,0.6773668761523542,1.0530320331479057,1.053032033147906,0.1269715373515512,0.12057708916222222
experiment_2_20260308-025456,2,1.0,0,2500,5000,0.829215994972528,0.8314313957096793,0.675,0.6734119966296875,0.8999583980751831,0.8999583980751829,0.10266296547336093,0.11407523469188674
experiment_3_20260308-025509,3,2.0,0,5000,5000,0.8325686089957722,0.8310268047730192,0.675,0.6741579487664282,0.7830019849325204,0.7830019849325202,0.07003803300302043,0.08944809125746514
experiment_4_20260308-025536,4,3.0,0,7500,5000,0.828023676383865,0.8283537671128137,0.675,0.67302363444799,0.75885630751932,0.7588563075193199,0.06322096685989112,0.08331085375907157
experiment_5_20260308-025612,5,5.0,0,12500,5000,0.8294703157111596,0.832940455362876,0.675,0.6748520782576668,0.7309371566387963,0.7309371566387965,0.05198899585201578,0.07112649203809314
