run_name,experiment_number,alpha,seed,n_train,n_population,train_loss,population_risk,bayes_population_risk,empirical_bayes_risk,weight_norm,trace_s,top_eigenvalue,R1
experiment_1_20260307-204641,1,0.5,0,1250,5000,1.2545370454977933,1.2518934294191728,1.0,1.004254533038861,0.004415955892874473,0.004415955892874473,0.0004279755360699446,0.09691571801260972
experiment_2_20260307-204649,2,1.0,0,2500,5000,1.24924612709563,1.2472895469127316,1.0,0.9963076447657666,0.0044158638632278,0.0044158638632278,0.00042797193153052695,0.0969169215324719
experiment_3_20260307-204704,3,2.0,0,5000,5000,1.2525030885837731,1.249704134976615,1.0,0.9972684929503474,0.004415818952317826,0.0044158189523178255,0.00042791779664683486,0.09690564791435219
experiment_4_20260307-204734,4,3.0,0,7500,5000,1.247148022326552,1.2476233590446486,1.0,0.9985303675510313,0.00441585866315866,0.00441585866315866,0.00042796692956395554,0.0969159029328695
experiment_5_20260307-204815,5,5.0,0,12500,5000,1.2483349562843005,1.2522983124525586,1.0,0.9988698818985595,0.004415773280594127,0.004415773280594128,0.0004278138670365988,0.09688311420260186
