alpha,seed,n_train,n_population,train_loss,population_risk,bayes_population_risk,empirical_bayes_risk,generalization_gap,excess_population_risk,runtime_seconds,runtime_per_step_seconds,initial_objective,final_objective,best_objective,objective_reduction,initial_train_loss_history,final_train_loss_history,best_train_loss_history,train_loss_reduction,weight_norm,trace_s,top_eigenvalue,min_eigenvalue,R1,datetime
,42,10,5000,0.3548289126857515,1.361693628733456,0.3599999999999999,0.3600793606148145,1.0068647160477044,1.0016936287334561,25.75745532847941,0.002575745532847941,0.5929533183012258,0.3621652550336881,0.3621652550336881,0.23078806326753765,0.5916378264984206,0.3548289126857515,0.3548240472446011,0.23680891381266905,14.672684154003997,14.672684154004,10.186953319889417,1.0665409778900493e-14,0.6942801475835977,20260319-194232
,42,50,5000,0.4168481344025291,1.2112976668062903,0.3599999999999999,0.36010793434563754,0.7944495324037611,0.8512976668062904,29.48082558810711,0.002948082558810711,0.6108488396157667,0.4469322392269902,0.4469322392269902,0.16391660038877653,0.6097653601389362,0.4168481344025291,0.4168481344025291,0.19291722573640713,60.16820689108109,60.16820689108108,36.055263713648316,4.1204200945071456e-14,0.5992411204627888,20260319-194232
,42,100,5000,0.4923625455445195,0.9237749515649102,0.3599999999999999,0.3601315060396694,0.43141240602039066,0.5637749515649103,38.085487658157945,0.0038085487658157946,0.5961882102096288,0.5151001828150028,0.5151001828150028,0.08108802739462595,0.5952061593089926,0.4923625455445195,0.4923625455445195,0.10284361376447304,45.47525999655515,45.47525999655514,27.122396965658204,1.17971055524313e-13,0.596420932342394,20260319-194233
,42,150,5000,0.5137353488426403,0.6869790081963455,0.3599999999999999,0.3600155837497242,0.17324365935370523,0.3269790081963456,41.67136451229453,0.004167136451229453,0.6003872758807142,0.5302761576718709,0.5302761576718709,0.0701111182088433,0.5994099858910769,0.5137353488426403,0.5137353488426403,0.08567463704843659,33.081616149508974,33.08161614950898,18.903519595783344,1.9935428207525425e-15,0.5714206800039885,20260319-194309
,42,200,5000,0.532996065402127,0.6277182936674088,0.3599999999999999,0.3600413061829147,0.09472222826528187,0.26771829366740896,55.3285796046257,0.00553285796046257,0.5974154037290317,0.5438973343229295,0.5438973342883989,0.05351806940610215,0.5964040115321114,0.532996065402127,0.5329960604085041,0.06340794612998446,21.80253822423645,21.802538224236454,9.412934118818255,3.467272814070678e-17,0.43173570077058804,20260319-194309
,42,250,5000,0.5426030403178921,0.6104785031838588,0.3599999999999999,0.3601399212904389,0.06787546286596668,0.2504785031838589,36.70384096726775,0.003670384096726775,0.5952440445905165,0.5516858410302956,0.5516858409182416,0.04355820356022089,0.5942503694395872,0.5426030403178921,0.5426030332825634,0.05164732912169512,18.165601169578633,18.165601169578636,7.163778924625634,6.095462008248142e-15,0.3943595842356481,20260319-194314
,42,300,5000,0.5468468860825157,0.6025987245491098,0.3599999999999999,0.3601926563863567,0.05575183846659404,0.2425987245491099,40.29074204340577,0.004029074204340577,0.5959383313088567,0.5557099124417774,0.5557099124417774,0.040228418867079285,0.5949423353465885,0.5468468860825157,0.5468468421132288,0.04809544926407272,17.726052712093523,17.726052712093523,7.049671042594989,-1.7247433406838407e-16,0.39770112145640746,20260319-194314
,42,400,5000,0.5475645346070898,0.5993313318474548,0.3599999999999999,0.36046678060824777,0.05176679724036504,0.23933133184745492,65.31040409207344,0.006531040409207344,0.5907989721116326,0.5557264673386679,0.5557264663117898,0.03507250477296464,0.5898161446795157,0.5475645346070898,0.5475643659766083,0.04225161007242595,16.323868316748648,16.323868316748648,5.857638210953716,-1.0537304230527016e-16,0.3588388546937522,20260319-194333
,42,500,5000,0.5546025287270941,0.5914180114541469,0.3599999999999999,0.3604419014440437,0.036815482727052706,0.23141801145414698,61.22068061865866,0.006122068061865866,0.591818923154053,0.5617315847334149,0.5617315847334149,0.030087338420638154,0.5908304393546377,0.5546025287270941,0.5546021008508514,0.0362279106275436,14.25811201219449,14.258112012194488,4.932034826089669,-2.449420069608474e-16,0.34591079252789314,20260319-194408
,42,750,5000,0.560714305279401,0.5850152788692131,0.3599999999999999,0.36055536835356317,0.02430097358981209,0.22501527886921324,109.15044468455017,0.010915044468455017,0.5888994017899685,0.5667661319238232,0.5667661319238232,0.022133269866145278,0.5879493977809336,0.560714305279401,0.5607130617421254,0.027235092501532554,12.103653288844264,12.103653288844264,3.2125140329736883,-4.4078957468878243e-16,0.26541689160367876,20260319-194408
