alpha,seed,n_train,n_population,train_loss,population_risk,bayes_population_risk,empirical_bayes_risk,generalization_gap,excess_population_risk,runtime_seconds,runtime_per_step_seconds,initial_objective,final_objective,best_objective,objective_reduction,initial_train_loss_history,final_train_loss_history,best_train_loss_history,train_loss_reduction,weight_norm,trace_s,top_eigenvalue,min_eigenvalue,R1,datetime
,42,10,5000,1.0035276226650207,1.340017896797276,0.8556104261592068,0.8528508714522902,0.3364902741322553,0.4844074706380692,17.68593511544168,0.01768593511544168,1.2150727219871544,1.00814658726112,1.00814658726112,0.2069261347260345,1.2138893779874462,1.0035276226650207,1.0035276226650207,0.21036175532242551,9.219911060704339,9.219911060704337,6.138497118233296,9.471185697901106e-09,0.6657870209177871,20260317-175308
,42,50,5000,1.008678611517362,1.238414591031128,0.8556104261592068,0.8571950334555178,0.2297359795137659,0.38280416487192115,18.384218798950315,0.018384218798950313,1.1044926758264626,1.0164182227989733,1.0164182227989733,0.08807445302748929,1.1037974336654246,1.008678611517362,1.008678611517362,0.09511882214806255,15.458522911253638,15.458522911253636,5.16781940832745,4.1278257838666165e-07,0.3343022770025027,20260317-175308
,42,100,5000,1.0317277310738324,1.1507621491161824,0.8556104261592068,0.8555756951796706,0.11903441804234993,0.29515172295697556,18.696922041475773,0.018696922041475772,1.0840498894817094,1.038523027221242,1.038523027221242,0.04552686226046743,1.0833553376334257,1.0317277310738324,1.0317277310738324,0.05162760655959331,13.58455332099293,13.584553320992928,2.5633526413464907,3.758417537034449e-07,0.18869613013960534,20260317-175308
,42,200,5000,1.0690768205646863,1.0973426595767912,0.8556104261592068,0.8567470781501619,0.028265839012104887,0.24173223341758443,19.533766111359,0.019533766111359,1.096331828980173,1.0729163767092051,1.0729163767092051,0.02341545227096775,1.0955811131992297,1.0690768205646863,1.0690768205646863,0.026504292634543347,7.675315388634193,7.675315388634191,1.6794343777168983,1.4735955209170984e-08,0.21880981988099782,20260317-175308
,42,300,5000,1.058188137063616,1.099880477783117,0.8556104261592068,0.8574079495408078,0.04169234071950112,0.24427005162391024,20.557320537045598,0.0205573205370456,1.083563951316377,1.062210934571898,1.062210934571898,0.021353016744479092,1.0827903792881821,1.058188137063616,1.058188137063616,0.024602242224566195,8.042397595866182,8.04239759586618,1.7064401404050096,1.3449710065350967e-08,0.21218052453439068,20260317-175308
,42,500,5000,1.0735703069478577,1.0938166334097887,0.8556104261592068,0.8609300845374767,0.02024632646193103,0.23820620725058195,21.86784253269434,0.02186784253269434,1.091194586777791,1.0769190948152478,1.0769190948152478,0.014275491962543185,1.0904239742887811,1.0735703069478577,1.0735703069478577,0.016853667340923417,6.695667404803441,6.695667404803442,1.3774396117830896,1.7707395777017238e-10,0.2057210324985558,20260317-175308
,42,600,5000,1.0886527807321107,1.0840886612239893,0.8556104261592068,0.8545467248520339,-0.004564119508121411,0.2284782350647825,22.45308288373053,0.022453082883730532,1.1029732519582387,1.0915183389388103,1.0915183389388103,0.011454913019428359,1.102193215270791,1.0886527807321107,1.0886527807321107,0.013540434538680257,5.729621225227246,5.7296212252272465,1.4849910205520596,9.46759065372887e-09,0.25917786921301456,20260317-175308
,42,900,5000,1.0779375545326175,1.0834644895350325,0.8556104261592068,0.85594100211777,0.005526935002414968,0.2278540633758257,25.0431098472327,0.025043109847232698,1.0882830450377825,1.080271006855051,1.080271006855051,0.008012038182731551,1.0875288471165445,1.0779375545326175,1.0779375545326175,0.009591292583926991,4.666150879587164,4.666150879587163,1.0179052504945965,1.1575594259395492e-08,0.21814666451262624,20260317-175308
,42,1000,5000,1.0769071388253841,1.0812455931965932,0.8556104261592068,0.8581596723794755,0.004338454371209055,0.2256351670373864,25.71423791348934,0.02571423791348934,1.0878805048545501,1.0791320299470453,1.0791320299470453,0.008748474907504855,1.0870946081074286,1.0769071388253841,1.0769071388253841,0.010187469282044503,4.448895888825075,4.448895888825075,1.1130292037907612,3.309753489240487e-09,0.25018099582561937,20260317-175308
,42,2000,5000,1.081069576964691,1.0784490624726009,0.8556104261592068,0.8540601397854243,-0.002620514492090109,0.22283863631339407,32.804044188931584,0.03280404418893158,1.0890786255957323,1.08283887432573,1.08283887432573,0.006239751270002314,1.088305704112045,1.081069576964691,1.081069576964691,0.007236127147353999,3.538085903731278,3.538085903731277,0.7780299457482648,2.4005060085225573e-11,0.2199013723572262,20260317-175308
