n_train,num_eigs,min_eig,max_eig,mean_eig,median_eig,std_eig,trace,top_eigenvalue,R1,effective_rank
10,25,2.5223013059069645e-07,23.833307825047427,1.520188580783807,0.01995963548332156,4.82501977704931,38.004714519595176,23.833307825047427,0.6271145074056275,3.193209029739667
20,25,1.8578750755973509e-06,21.005850630115376,1.3617419033937288,0.02693481917563032,4.1851982428980286,34.04354758484322,21.005850630115376,0.6170288386592103,3.6894766206987355
30,25,5.708653550351006e-09,23.538771783733182,1.4477348621424075,0.03245949658368769,4.630092188991928,36.19337155356019,23.538771783733182,0.6503613997082228,3.5576843571266545
40,25,3.1760018576964645e-07,27.23743709005477,1.791104398122932,0.044443410334184676,5.395801421205608,44.7776099530733,27.23743709005477,0.6082825125905438,3.9467629726781532
50,25,9.383792048055486e-08,16.46215184561091,1.423544720501,0.02140914718247262,3.5319155784877174,35.588618012525,16.46215184561091,0.46256788728961745,4.880523836742192
60,25,3.8824035969026926e-09,17.273179499290194,1.1292309276066117,0.03140843151635322,3.4215938260337286,28.230773190165294,17.273179499290194,0.6118564087117395,3.8919169740005146
70,25,6.966716887537255e-07,10.810048271610707,1.0601124543547376,0.06026000919855956,2.3360268863840217,26.50281135886844,10.810048271610707,0.4078830779585737,6.141642719916307
80,25,1.2638818554610257e-07,8.435856855152196,0.9075386782268612,0.048050785896644306,1.864463179656055,22.68846695567153,8.435856855152196,0.3718125544416058,6.554708176520307
90,25,1.9362149653346065e-07,4.817331668425858,0.6378958702928881,0.013603690177206407,1.2407621237947684,15.947396757322203,4.817331668425858,0.3020763665526785,6.519253816565096
100,25,1.0291497745887265e-08,8.607033456112028,0.9565393525447341,0.04539899864663125,1.8674389529900999,23.913483813618353,8.607033456112028,0.35992386233621293,7.160676810768084
125,25,7.938777037918342e-09,8.39105749720676,0.8427983002354563,0.02850308599359456,1.8192895688075934,21.069957505886407,8.39105749720676,0.39824748079641414,6.117213626271447
150,25,8.548506889499113e-09,5.781584710737922,0.7937855065391639,0.044539895544147966,1.3729154385080946,19.844637663479098,5.781584710737922,0.2913424174722026,7.988214338602243
175,25,6.06145266323829e-10,5.8543047596911295,0.7864284007295893,0.04181353532164844,1.436759675107508,19.660710018239733,5.8543047596911295,0.297766700910595,7.376292021767293
200,25,7.06417706711113e-08,5.68823612463944,0.7676665583145978,0.0706343232431958,1.3404471429668507,19.191663957864947,5.68823612463944,0.296390981893383,8.089832819120184
250,25,2.6025829689042548e-08,4.804676673651914,0.7550567145233645,0.11003923013079162,1.2092016320946497,18.876417863084114,4.804676673651914,0.25453328637358874,8.987866229406032
300,25,1.496177926068585e-07,3.6992032742992937,0.6447492933181319,0.03990018133115847,1.0276533390953915,16.118732332953297,3.6992032742992937,0.22949715882660363,8.631979064264614
400,25,6.771788519350936e-10,3.2209352882705495,0.5984467265037979,0.050596585955574806,0.9268130764507639,14.961168162594948,3.2209352882705495,0.2152863501877712,8.819160904430587
500,25,1.2275123364257721e-09,4.583195850801447,0.6244190466181282,0.09144120156385362,1.0196783998048977,15.610476165453205,4.583195850801447,0.29359744073305705,9.219383662486228
750,25,1.9098508993713298e-09,2.6103247017428433,0.5555439944627085,0.08736509721768505,0.7904536053634157,13.888599861567714,2.6103247017428433,0.18794728970240457,9.86790920208657
1000,25,1.2975513557720367e-08,2.4700885203326477,0.5689127893316083,0.14688544745215332,0.7475369339632542,14.222819733290207,2.4700885203326477,0.17367080274181573,10.898691053175249
1250,25,5.164388245801369e-08,2.557471069580445,0.5446971276961174,0.17468769197182474,0.728120708742928,13.617428192402937,2.557471069580445,0.18780866940845992,10.900366014564172
1500,25,3.6720993681440277e-10,2.2575872012278326,0.5637561063587578,0.2039010151946999,0.6946963745270184,14.093902658968947,2.2575872012278326,0.16018183578067854,11.687264164928173
1750,25,5.648877526908933e-08,2.4106407370932272,0.5395243488838377,0.23587571720702105,0.6664027370929728,13.488108722095943,2.4106407370932272,0.1787234064286689,12.044293748383081
2000,25,1.4891719715615734e-08,2.1974817425171227,0.5410095283090512,0.2345279072609122,0.6237687439804971,13.525238207726282,2.1974817425171227,0.16247268319916264,12.983822857179073
2500,25,4.907121217772778e-08,1.8836453479766584,0.5200244057031121,0.362722689135715,0.5654608714809297,13.000610142577804,1.8836453479766584,0.14488899577163714,13.434404715091151
5000,25,6.144162768913452e-12,1.5268867443534737,0.5083582808721946,0.3473061710947051,0.4663290065403039,12.708957021804865,1.5268867443534737,0.1201425688775075,15.791751698679644
