n_train,num_eigs,min_eig,max_eig,mean_eig,median_eig,std_eig,trace,top_eigenvalue,R1,effective_rank
10,100,7.560734778055988e-13,10.635743242670193,0.14285874039533414,4.795988410695398e-08,1.1148018864386406,14.285874039533415,10.635743242670193,0.7444937014870644,1.779230425255021
20,100,3.069166926945016e-13,16.393326209411367,0.2340051329008911,2.567239770726634e-07,1.7370338701530261,23.40051329008911,16.393326209411367,0.7005541291418801,2.1074817268624626
30,100,1.7732898340139712e-12,14.174819002159932,0.2569975356302881,3.662377009439548e-07,1.5544064577566177,25.69975356302881,14.174819002159932,0.5515546663665898,3.3137868091118956
40,100,1.411805819830953e-12,15.56982304402948,0.26780660481666935,1.193767452279304e-06,1.677464168231345,26.780660481666935,15.56982304402948,0.5813830863016994,3.2424516426429943
50,100,1.1732838720656174e-12,13.273976396142398,0.2458969696742421,8.64057178544393e-07,1.4433827928451586,24.58969696742421,13.273976396142398,0.5398186245941712,3.7182907633269413
60,100,5.226479365460622e-12,11.904616691740138,0.22379158641720434,7.571188301474412e-07,1.2859836136811167,22.379158641720434,11.904616691740138,0.5319510390147961,3.974213797853618
70,100,4.505628502693031e-13,11.7182463728087,0.22756661172275996,6.332786620197363e-07,1.2905965212278963,22.756661172275997,11.7182463728087,0.5149369797307882,4.019339752194038
80,100,2.3518934087616145e-12,6.561158635067244,0.15660987069579385,6.399770921841659e-07,0.7856273649757859,15.660987069579384,6.561158635067244,0.41894924029481756,4.806428514863169
90,100,3.453308773215828e-14,9.659475153225696,0.19496501546730038,3.2247659725137254e-07,1.0647181108987156,19.496501546730038,9.659475153225696,0.4954465871773691,4.342555974011182
100,100,2.912740014005939e-14,8.892104431649054,0.1939857514962475,4.3693035325310095e-07,1.00483117689965,19.39857514962475,8.892104431649054,0.4583895653707878,4.713342156216925
125,100,3.796456232789932e-13,5.894362023528042,0.14918571146612114,3.4990007122021816e-07,0.6814095866958816,14.918571146612113,5.894362023528042,0.3951023168104543,6.1328226657380815
150,100,3.129173102997947e-12,5.487457906526961,0.1492008141612537,4.197208474092196e-07,0.6507368367601866,14.920081416125369,5.487457906526961,0.3677900779144684,6.560009717797411
175,100,1.636405086573211e-13,4.645199060193614,0.1332867175536678,3.8817061557709336e-07,0.5884597632540521,13.32867175536678,4.645199060193614,0.3485117756255966,6.085792062798748
200,100,3.832397332273513e-13,6.192880404971419,0.15886303118812978,6.655875457302651e-07,0.7182518738847055,15.886303118812977,6.192880404971419,0.389825144255094,6.358887992962477
250,100,6.788907723375183e-13,2.6631089720337675,0.11382136801792837,7.112951974769658e-07,0.4045487461210929,11.382136801792837,2.6631089720337675,0.23397267300585356,8.797557258745734
300,100,6.77478272142944e-13,2.6237349740454547,0.11712082801022115,8.64471403561703e-07,0.39358751979146095,11.712082801022115,2.6237349740454547,0.22401950350081892,9.689503593143233
400,100,6.044055405843584e-14,1.9585916308736142,0.10899333810274507,1.255133293593303e-06,0.3409928986413658,10.899333810274507,1.9585916308736142,0.17969828844284985,10.996614647740149
500,100,2.0906148933102585e-13,1.61926091021164,0.11300829230898414,1.2312090414193036e-06,0.32899664781047977,11.300829230898414,1.61926091021164,0.14328691082104858,12.202775242198092
750,100,1.8741654712232506e-13,1.5147976590737369,0.11855000008167531,1.7153396235297388e-06,0.32019103864976156,11.855000008167531,1.5147976590737369,0.1277771116010218,13.700393443860168
1000,100,6.528663853319255e-14,1.2984898307611477,0.12124068568110276,2.8998304447076914e-06,0.29644054625523253,12.124068568110276,1.2984898307611477,0.1071001721465468,16.170921099430206
1250,100,4.299669517518369e-14,1.3278225757127569,0.12590516074039587,5.111291350946135e-06,0.29855981777791596,12.590516074039588,1.3278225757127569,0.10546212465830508,17.336426655808253
1500,100,1.6013290909356948e-12,1.2564356756195603,0.12717565084928498,5.883260503166699e-06,0.28834057033080956,12.717565084928497,1.2564356756195603,0.09879530139842209,18.806300633972466
1750,100,2.7463797279078746e-13,1.2660660810066093,0.12852705519779722,9.841973378562837e-06,0.28016676672642127,12.852705519779722,1.2660660810066093,0.09850580323794021,20.18189352705416
2000,100,2.0498169986428654e-15,1.1565865144091858,0.13142743497462864,2.65728101000885e-05,0.27332387731795865,13.142743497462863,1.1565865144091858,0.0880019087820179,21.610493955820314
2500,100,6.318150079452212e-14,1.1337692507474797,0.13348538033644425,7.833471061120866e-05,0.2679884961375437,13.348538033644424,1.1337692507474797,0.08493583701000532,23.05836923452262
5000,100,4.0793945691222423e-13,0.902097371256974,0.13786024761983065,0.0009761435837715245,0.2382514921098355,13.786024761983066,0.902097371256974,0.0654356412984718,28.99589411941126
